id,focus,signal,slack,drag,confidence,score,lane
l001,fill risk,35,33,6,25,172,watch
l002,portfolio drift,35,34,6,55,204,ship
l003,quote width,35,35,6,85,236,ship
l004,spread pressure,35,36,18,25,130,watch
l005,fill risk,35,37,18,55,162,watch
l006,portfolio drift,35,38,18,85,194,watch
l007,quote width,35,39,34,25,72,hold
l008,spread pressure,35,40,34,55,104,hold
l009,fill risk,35,41,34,85,136,watch
l010,portfolio drift,60,42,6,25,265,ship
l011,quote width,60,43,6,55,297,ship
l012,spread pressure,60,44,6,85,329,ship
l013,fill risk,60,45,18,25,223,ship
l014,portfolio drift,60,46,18,55,255,ship
l015,quote width,60,47,18,85,287,ship
l016,spread pressure,60,48,34,25,165,watch
l017,fill risk,60,32,34,55,163,watch
l018,portfolio drift,60,33,34,85,195,watch
l019,quote width,85,34,6,25,324,ship
l020,spread pressure,85,35,6,55,356,ship
l021,fill risk,85,36,6,85,388,ship
l022,portfolio drift,85,37,18,25,282,ship
l023,quote width,85,38,18,55,314,ship
l024,spread pressure,85,39,18,85,346,ship
l025,fill risk,85,40,34,25,224,ship
l026,portfolio drift,85,41,34,55,256,ship
l027,quote width,85,42,34,85,288,ship
